Video_id,Category_id,Title,Description,url_default,Channel_id,Publish_time
vKM7nXeFL3Q,27,Social Media Strategy | Which platform should your business be on?,Not sure what your social media marketing strategy should be for your small business? All the platforms stressing you out?,https://i.ytimg.com/vi/vKM7nXeFL3Q/default.jpg,UCs7qwxT0HL2fLTtVrt4i45w,2016-07-05T11:00:02Z
zPvzsKwQRGc,27,ULTIMATE Social Media Marketing Plan for Real Estate Agents 2023 [EVERY PLATFORM],BRAND NEW Social Media for Realtors 2023 The ultimate Social Media Marketing Plan for Real Estate Agents on EVERY ...,https://i.ytimg.com/vi/zPvzsKwQRGc/default.jpg,UCIZwIF-RyQxQNroTd5AFKNQ,2022-04-27T12:00:30Z
RMVNt-_lMAg,27,20+ Social Media Post Ideas to Radically Simplify Your Marketing,Do you struggle with planning your social media content? Wondering how to quickly and easily develop organic content that ...,https://i.ytimg.com/vi/RMVNt-_lMAg/default.jpg,UCS3lFRhXKfCZ8FvRqPjy9NA,2021-08-11T14:00:21Z
2d4D6Hs4Yxk,27,20 Social Media Tactics to Sell Homes FAST!,"Guaranteed Leads, Listings, & Closings https://bit.ly/3GiH7Df In this video, I, Chastin J. Miles, your go-to real estate agent, lay ...",https://i.ytimg.com/vi/2d4D6Hs4Yxk/default.jpg,UCuXovghMTETSm-amUsoX8iA,2019-02-01T21:43:15Z
bJj8XEw-zCg,27,How Social Media Destroys Your Life? | Science behind Addiction | Dhruv Rathee,"How many times do you scroll Instagram, YouTube, Facebook, or any other such social media platform in an hour? Probably ...",https://i.ytimg.com/vi/bJj8XEw-zCg/default.jpg,UC-CSyyi47VX1lD9zyeABW3w,2022-05-12T15:31:36Z
1Ev2FTrgVJg,27,Social Media for Business - Which Network is Right For You?,Social Media for business marketing http://www.leftclickrightclick.com In this video we look at the differences between the main ...,https://i.ytimg.com/vi/1Ev2FTrgVJg/default.jpg,UCVHNjtrbe3JfB7YY8e991FQ,2016-08-25T15:34:45Z
cKywnUGT_Kc,27,Understanding the Impact of Social Media,"Professor Huggy Rao, Lecturer Rob Siegel, MBA '94, and Michelle Cline, MBA '98, talk about the active use of social media and ...",https://i.ytimg.com/vi/cKywnUGT_Kc/default.jpg,UCGwuxdEeCf0TIA2RbPOj-8g,2020-06-02T20:05:55Z
4fpxpJej0Jk,27,The Dark Reality of Social Media!,This Is How Social Media Is Destroying Your Life - The Fake Reality --------------------------------------------- INSTAGRAM ...,https://i.ytimg.com/vi/4fpxpJej0Jk/default.jpg,UC1gDWPG73kPaiTdat8ypvAA,2021-12-20T11:35:53Z
5st1t7pKG3E,27,How I DOUBLED my business by QUITTING Instagram | Marketing WITHOUT social media,Fun fact: I quit using instagram to market my creative business and that's when I actually had my first $10k month! Are you tired of ...,https://i.ytimg.com/vi/5st1t7pKG3E/default.jpg,UChQY-wgfhCc0_HGrZFPsgug,2022-05-04T16:00:02Z
98dRHoH1t1M,27,Why Social Media Marketing Doesn’t Work (For Most People),"Why social media marketing doesn't work for most people? It doesn't matter if it is Facebook, or Instagram, or LinkedIn, or even ...",https://i.ytimg.com/vi/98dRHoH1t1M/default.jpg,UCl-Zrl0QhF66lu1aGXaTbfw,2022-07-16T14:00:09Z
KI7rv8eIZbk,27,A REAL Social Media Strategy Example + Walkthrough in 2023,"A REAL Social Media Strategy Example + Walkthrough in 2023 In today's video, I'm uncovering my comprehensive social media ...",https://i.ytimg.com/vi/KI7rv8eIZbk/default.jpg,UCSs1vWPc1-EBVBkuSbMSCvA,2023-09-15T17:30:38Z
r-Zf30Jx8qk,27,Code of Ethics and Business Conduct Social Media Scenario,This is a compliance scenario from one of our Code of Ethics and Business Conduct online training courses. This scenario ...,https://i.ytimg.com/vi/r-Zf30Jx8qk/default.jpg,UCswEPsnNjKSBJT4ErTxV-7g,2019-01-04T16:37:33Z
QGe_cG3g6kw,27,How to Break Your Social Media Addiction,"Start boosting your problem solving skills with Brilliant, and get 20% off your subscription (if you're one of the first 83 people to ...",https://i.ytimg.com/vi/QGe_cG3g6kw/default.jpg,UCG-KntY7aVnIGXYEBQvmBAQ,2018-09-30T23:58:21Z
Jw7BQWaIumg,27,Using Social Media To Tell Your Small Business Story,"Strategist, Director, Professional Photographer & Amex Ambassador, Tyson Wheatley, @twheat, shares a unique story behind ...",https://i.ytimg.com/vi/Jw7BQWaIumg/default.jpg,UCAD48STRxYJVIfjHTZU7zIg,2018-09-17T21:47:35Z
6gWXO18h7LI,27,Should Every Business Do Social Media Marketing?,We've been living in the digital age for quite some time now – but a lot of businesses STILL don't have a social media marketing ...,https://i.ytimg.com/vi/6gWXO18h7LI/default.jpg,UCAxtC6D1jmgpWg53fuczKtw,2019-04-09T03:00:00Z
1eGLnGEo1fk,27,Using Social Media for Market Research,YouTube Description Blog post link: https://www.atkasa.com/blog/ Website Link:https://www.atkasa.com/ Understand Your Target ...,https://i.ytimg.com/vi/1eGLnGEo1fk/default.jpg,UCAYSpn503v_Ni_iWjUIZLDA,2022-10-21T13:05:03Z
d07zTo_Ltqo,27,Social Media Marketing फ्री में सीखो | Earn 50K/Month | Free SMM Courses | Roadmap,"The world has changed and now it's time for you to change too! Learn how to become a social media manager for free, tips to ...",https://i.ytimg.com/vi/d07zTo_Ltqo/default.jpg,UCsQ6_w5iUOUOMAUPclg2kcg,2022-10-02T15:51:18Z
4fpxpJej0Jk,27,The Dark Reality of Social Media!,This Is How Social Media Is Destroying Your Life - The Fake Reality --------------------------------------------- INSTAGRAM ...,https://i.ytimg.com/vi/4fpxpJej0Jk/default.jpg,UC1gDWPG73kPaiTdat8ypvAA,2021-12-20T11:35:53Z
sXn1GBgSpUQ,27,Find social media profiles FAST with this OSINT tool!,"In this tutorial, I'll show you how to use Sherlock to find social media accounts on over 300 websites! Great for doing OSINT!",https://i.ytimg.com/vi/sXn1GBgSpUQ/default.jpg,UCEahRMjdsR_6cwVc49p2ZkA,2023-01-21T12:18:05Z
MZyDwCBD69M,27,Best Social Media Platforms for Business [2023],"Here are the social media platforms for business that will be the best use of your time in 2023. We'll cover Instagram, TikTok, ...",https://i.ytimg.com/vi/MZyDwCBD69M/default.jpg,UC0gk8Jjvjf-HXFnAfCimsnQ,2023-02-09T22:37:12Z
FBpCSDvHfj4,27,How To Market Your Woodworking Business On Social Media,"To get your free copy of Zach's Ebook “Handmade Business Secrets”, Please click here ...",https://i.ytimg.com/vi/FBpCSDvHfj4/default.jpg,UC4lvPJb78E_MUOAug4w0_Bg,2023-02-27T14:00:07Z
SZPbJ1NDqX8,27,Responsible Social Media Use in the Workplace,Learn more about employee social media use inside and outside of the workplace.,https://i.ytimg.com/vi/SZPbJ1NDqX8/default.jpg,UCLQG3H5YSNicv1kkGAUNFkg,2013-12-02T19:39:10Z
VaYO7iSa78M,27,Social Media Marketing For Hotels | Get More Customers For Hotels Using Social Media,"Social Media Marketing for Hotels - Sounds like a lot of people already do! Well, the answer is NO! Hotels often end up doing ...",https://i.ytimg.com/vi/VaYO7iSa78M/default.jpg,UCRZhV5DzrHtm5u_guiMaxIQ,2022-12-23T14:30:35Z
s6nHEM54VL0,27,Creating Vertical Real Estate Videos or Reels for Social Media,In this video I go over the process of creating videos in vertical orientation for real estate for use on social media platforms such as ...,https://i.ytimg.com/vi/s6nHEM54VL0/default.jpg,UCIVbHSVBLE_z9sIrn0tqxbA,2023-02-13T22:22:33Z
PDxMLYCOWyM,27,Social Media Marketing for Beginners - Instagram,Sign up here for Digital Marketer School: https://digitalmarketerschool.com Free social media content guide and planner: ...,https://i.ytimg.com/vi/PDxMLYCOWyM/default.jpg,UCl0Na-giucIFjh2I9cqOnmw,2022-10-12T10:17:32Z
D-hfFocz5OY,27,Popular Social Media Channels for your Business (Explained),Learn more about social Media Channels Explained and get certified for Free: https://clickhubspot.com/SM-Course Crystal King is ...,https://i.ytimg.com/vi/D-hfFocz5OY/default.jpg,UCVeuau7DLrg7zlAjxxDbdww,2019-11-11T18:30:00Z
Ej8gPK4_VTs,27,"Simple, Honest, and Wildly Successful Social Media Video for Real Estate","Simple, Honest, and Wildly Successful Social Media Video for Real Estate Creating wildly successful social media videos as a ...",https://i.ytimg.com/vi/Ej8gPK4_VTs/default.jpg,UC3ZAfS1Z3J_Itfy7Rp745cg,2022-10-03T11:00:08Z
nqprai0S130,27,5 Social Media Video Ideas for Real Estate Agents,"Real estate agents need to be online in their own videos, but most agents don't have time to Remember that real estate videos ...",https://i.ytimg.com/vi/nqprai0S130/default.jpg,UCdz6xAhGvoANd_9vVmFfWfg,2020-02-10T17:00:11Z
uO0Lv_czNLM,27,7 Social Media Marketing Tips to Promote Your Hotel,"The rise of social media platforms like Facebook, Twitter, LinkedIn, and Instagram has meant that social media marketing is now ...",https://i.ytimg.com/vi/uO0Lv_czNLM/default.jpg,UCfMhyj6PF88ZrfilrAx0GRg,2022-02-02T00:20:28Z
iv4CUV8GndU,27,Is Social Media Good or Bad ? | Advantages and Disadvantages of Social media | Adrija Biswas,Today we are gonna talk about the pros and cons of social media and the role it plays in our society. You can also use this video ...,https://i.ytimg.com/vi/iv4CUV8GndU/default.jpg,UCrbQKtL47yzrnUjdqhQJ8TA,2023-02-04T14:30:07Z
U0keUj6EoDM,27,What does a Social Media Manager Really Do |  FREE Social Media Management Tasks Checklist PDF [Eng],"Hello Bosses! Are you curious about what Social Media Managers/Marketers do? If you are an aspiring or newbie SMM, this ...",https://i.ytimg.com/vi/U0keUj6EoDM/default.jpg,UCqOY9zsZrrd7MMYN-m8kcag,2022-06-21T11:00:11Z
bJj8XEw-zCg,27,How Social Media Destroys Your Life? | Science behind Addiction | Dhruv Rathee,"How many times do you scroll Instagram, YouTube, Facebook, or any other such social media platform in an hour? Probably ...",https://i.ytimg.com/vi/bJj8XEw-zCg/default.jpg,UC-CSyyi47VX1lD9zyeABW3w,2022-05-12T15:31:36Z
MlkVTjBH6SM,27,Why Contractors Should NOT Outsource Their Social Media Marketing,You need to take ownership of your brand and content - not some freelancer or agency who doesn't know or care about your ...,https://i.ytimg.com/vi/MlkVTjBH6SM/default.jpg,UC_vekK71eCEFTioVcQ1y4Xg,2023-02-14T18:17:53Z
GTo8ri1MhxU,27,The Rise of Anti-Social - Social Media Stars ... Like Elvish Yadav &amp; Rajat Dalal | Akash Banerjee,This has become a new beat for the police - handling chaapri influencers who are high on testosterone and low on respect for the ...,https://i.ytimg.com/vi/GTo8ri1MhxU/default.jpg,UCmTM_hPCeckqN3cPWtYZZcg,2024-03-18T16:15:48Z
ETqyFj_ZtgE,27,Social media isn’t real life | Healthy social media habits,The Next Step's Alexandra Chaves shares some healthy social media tips and reminds us that social media isn't real life.,https://i.ytimg.com/vi/ETqyFj_ZtgE/default.jpg,UCPfcUHK8V00El40nS_VsaBg,2022-01-24T20:48:16Z
4uu0_R4fjEo,27,How to Improve Social Media Marketing For HVAC &amp; Plumbers | Home Service Contractor Marketing,"HVAC, Plumbers, & Electricians can use social media marketing to grow your business. In this episode of ContractorCast our ...",https://i.ytimg.com/vi/4uu0_R4fjEo/default.jpg,UCYQaDoeQTW_6cUuE7mDBI0g,2021-03-05T13:52:11Z
mzrY88g09Ic,27,The Untold Truth About Social Media For Small Businesses,"There's a reason most small businesses struggle to get results with social media, and it's one nobody seems to be talking about.",https://i.ytimg.com/vi/mzrY88g09Ic/default.jpg,UC5i1U95Udd4RYblltKRV9-A,2020-03-16T12:45:00Z
9m45nVsvvEY,27,What is Social Media Marketing in 2 minutes.,"https://wuhoodigital.com - An introduction to Social Media Marketing. This 2 minutes animated video explains in details, including ...",https://i.ytimg.com/vi/9m45nVsvvEY/default.jpg,UCzOjBG4Qpii9T_44gU-h7Eg,2016-03-31T19:57:32Z
4ut2EkAvVkI,27,How To Turn Engagement On Social Media Into Sales,How to turn engagement (likes and comments) on social media into clients and sales. Most businesses are leaving $1000's on ...,https://i.ytimg.com/vi/4ut2EkAvVkI/default.jpg,UCNnlg17shJjPLEm_z_zx0TA,2021-08-11T21:40:09Z
fOpnVKXDTk8,27,The power of social media and democracy | London Business School,Iceland President Ólafur Grímsson talks about how he was made to take political action due to social media campaigning in ...,https://i.ytimg.com/vi/fOpnVKXDTk8/default.jpg,UCRPKXKBG8n6r6vIXoxsD2pQ,2013-11-19T21:30:00Z
fA8o7Dst8Qc,27,"HOW TO MAKE MONEY &amp; GROW ON SOCIAL MEDIA IN 2024 (even with 0 followers) Instagram, YouTube, TikTok","If you're wondering how to make money and grow on social media FAST in 2024, this video is for you. Even if you have 0 ...",https://i.ytimg.com/vi/fA8o7Dst8Qc/default.jpg,UCS4VWcCVVI8Bcn8Dteylxzw,2022-06-12T14:00:28Z
31yF8eJJ8z0,27,Why I quit social media - my advice for artists and creatives,"UPDATE November 2021: There have been a lot of questions and comments about this video recently, although it's from 2019.",https://i.ytimg.com/vi/31yF8eJJ8z0/default.jpg,UCqLQnIaHOKeHrjZVeszhA1Q,2019-10-24T14:42:15Z
rz5Nrdz-wps,27,Hacking The Music Industry With Social Media,"Gary talks about the story of Russ and TikTok, how Lil Nas X hacked social media and how people in the music industry should try ...",https://i.ytimg.com/vi/rz5Nrdz-wps/default.jpg,UCOEMEjL1GBJ41uCWur5VXWQ,2022-10-20T17:51:12Z
-nrJqmtO5SM,27,CANVA Real Estate social media and design tips 🔥BONUS TEMPLATES🔥,"Welcome to Canva for real estate agents! If you wish there was a Canva real estate course, here's the cliff notes. This video is ...",https://i.ytimg.com/vi/-nrJqmtO5SM/default.jpg,UCcDbEj1oZ4l43mu3jdf_8cQ,2022-01-27T17:25:42Z
t1lvx1sA3QU,27,Social Media Marketing for eCommerce! The Expert&#39;s Guide For Growing Your Business By Social Media,"How to successfully promote eCommerce business in social networks? In our new video, we talk about - What mistakes ...",https://i.ytimg.com/vi/t1lvx1sA3QU/default.jpg,UCAEw4vIW4_D3rTLklNdsuqQ,2021-02-02T10:44:01Z
cSBWTJaQzcg,27,Start an Ai Social Media Management Business With Chat GPT,Start an Ai Social Media Management Business With Chat GPT Exclusive FREE Internet Income Network Discord: ...,https://i.ytimg.com/vi/cSBWTJaQzcg/default.jpg,UCy7eWrdNFG9yQob9zHCz5mQ,2022-12-26T21:42:01Z
nEXEAHuUxp4,27,5 Proven Strategies To Increase Your Sales On Social Media,5 Proven Strategies To Increase Your Sales On Social Media 2023 Increase your sales on Social Media with these 5 proven ...,https://i.ytimg.com/vi/nEXEAHuUxp4/default.jpg,UCLCeYjDpfs_UxFVpdeNLT7Q,2023-01-23T00:46:29Z
